Economic Development & Culture,EC-Cultural Services,Events Programming,200A,Materials & Supplies,Expenses,49496
Economic Development & Culture,EC-Cultural Services,Events Programming,300A,Equipment,Expenses,3997
Economic Development & Culture,EC-Cultural Services,Events Programming,400A,Service And Rent,Expenses,3154763
Economic Development & Culture,EC-Cultural Services,Events Programming,510A,Contribution To Reserves/Reserve Funds,Expenses,80505
Economic Development & Culture,EC-Cultural Services,Events Programming,650A,Other Expenditures,Expenses,1031
Economic Development & Culture,EC-Cultural Services,Events Programming,700A,Inter-Divisional Charges,Expenses,168664
Economic Development & Culture,EC-Cultural Services,Heritage Programming,100A,Salaries And Benefits,Expenses,10554746
Economic Development & Culture,EC-Cultural Services,Heritage Programming,200A,Materials & Supplies,Expenses,687592
Economic Development & Culture,EC-Cultural Services,Heritage Programming,300A,Equipment,Expenses,79408
Economic Development & Culture,EC-Cultural Services,Heritage Programming,400A,Service And Rent,Expenses,1421279
Economic Development & Culture,EC-Cultural Services,Heritage Programming,510A,Contribution To Reserves/Reserve Funds,Expenses,878651
Economic Development & Culture,EC-Cultural Services,Heritage Programming,650A,Other Expenditures,Expenses,76403
Economic Development & Culture,EC-Cultural Services,Heritage Programming,700A,Inter-Divisional Charges,Expenses,176386
Economic Development & Culture,EC-Economic Competitiveness Services,BIA Support & Governance,100A,Salaries And Benefits,Expenses,1487070
Economic Development & Culture,EC-Economic Competitiveness Services,BIA Support & Governance,200A,Materials & Supplies,Expenses,8588
Economic Development & Culture,EC-Economic Competitiveness Services,BIA Support & Governance,300A,Equipment,Expenses,7500
Economic Development & Culture,EC-Economic Competitiveness Services,BIA Support & Governance,400A,Service And Rent,Expenses,79873
Economic Development & Culture,EC-Economic Competitiveness Services,BIA Support & Governance,650A,Other Expenditures,Expenses,6052
Economic Development & Culture,EC-Economic Competitiveness Services,BIA Support & Governance,700A,Inter-Divisional Charges,Expenses,12190
Economic Development & Culture,EC-Economic Competitiveness Services,Research & Policy on Toronto,100A,Salaries And Benefits,Expenses,1553779
Economic Development & Culture,EC-Economic Competitiveness Services,Research & Policy on Toronto,200A,Materials & Supplies,Expenses,36660
Economic Development & Culture,EC-Economic Competitiveness Services,Research & Policy on Toronto,400A,Service And Rent,Expenses,61447
Economic Development & Culture,EC-Economic Competitiveness Services,Research & Policy on Toronto,650A,Other Expenditures,Expenses,45000
Economic Development & Culture,EC-Economic Competitiveness Services,Sectors Development,100A,Salaries And Benefits,Expenses,1918758
Economic Development & Culture,EC-Economic Competitiveness Services,Sectors Development,200A,Materials & Supplies,Expenses,82518
Economic Development & Culture,EC-Economic Competitiveness Services,Sectors Development,300A,Equipment,Expenses,2150
Economic Development & Culture,EC-Economic Competitiveness Services,Sectors Development,400A,Service And Rent,Expenses,450545
Economic Development & Culture,EC-Economic Competitiveness Services,Sectors Development,650A,Other Expenditures,Expenses,175799
Economic Development & Culture,EC-Economic Competitiveness Services,Sectors Development,700A,Inter-Divisional Charges,Expenses,38124
Economic Development & Culture,EC-Economic Competitiveness Services,Strategic Alliances,100A,Salaries And Benefits,Expenses,703408
Economic Development & Culture,EC-Economic Competitiveness Services,Strategic Alliances,200A,Materials & Supplies,Expenses,5717
Economic Development & Culture,EC-Economic Competitiveness Services,Strategic Alliances,400A,Service And Rent,Expenses,240579
Economic Development & Culture,EC-Economic Competitiveness Services,Strategic Alliances,650A,Other Expenditures,Expenses,398797
Economic Development & Culture,EC-Economic Competitiveness Services,Strategic Alliances,700A,Inter-Divisional Charges,Expenses,4950
Economic Development & Culture,EC-Economic Competitiveness Services,Visitor Information Services,100A,Salaries And Benefits,Expenses,864742
Economic Development & Culture,EC-Economic Competitiveness Services,Visitor Information Services,200A,Materials & Supplies,Expenses,4000
Economic Development & Culture,EC-Economic Competitiveness Services,Visitor Information Services,400A,Service And Rent,Expenses,372398
Economic Development & Culture,EC-Economic Competitiveness Services,Visitor Information Services,700A,Inter-Divisional Charges,Expenses,144916
Engineering & Construction Services,WT-Engineering Information,Bridge Condition Assessment,100A,Salaries And Benefits,Expenses,670623
Engineering & Construction Services,WT-Engineering Information,Bridge Condition Assessment,200A,Materials & Supplies,Expenses,5893
Engineering & Construction Services,WT-Engineering Information,Bridge Condition Assessment,300A,Equipment,Expenses,10348
Engineering & Construction Services,WT-Engineering Information,Bridge Condition Assessment,400A,Service And Rent,Expenses,103535
Engineering & Construction Services,WT-Engineering Information,Bridge Condition Assessment,510A,Contribution To Reserves/Reserve Funds,Expenses,53905
Engineering & Construction Services,WT-Engineering Information,Bridge Condition Assessment,700A,Inter-Divisional Charges,Expenses,119457
Engineering & Construction Services,WT-Engineering Information,Land Information,100A,Salaries And Benefits,Expenses,7770368
Engineering & Construction Services,WT-Engineering Information,Land Information,200A,Materials & Supplies,Expenses,49294
Engineering & Construction Services,WT-Engineering Information,Land Information,300A,Equipment,Expenses,49191
Engineering & Construction Services,WT-Engineering Information,Land Information,400A,Service And Rent,Expenses,286509
Engineering & Construction Services,WT-Engineering Information,Land Information,510A,Contribution To Reserves/Reserve Funds,Expenses,26952
Engineering & Construction Services,WT-Engineering Information,Land Information,700A,Inter-Divisional Charges,Expenses,128641
Engineering & Construction Services,WT-Engineering Review & Acceptance,3rd Party Application Review & Acceptance,100A,Salaries And Benefits,Expenses,3738293
Engineering & Construction Services,WT-Engineering Review & Acceptance,3rd Party Application Review & Acceptance,200A,Materials & Supplies,Expenses,42065
Engineering & Construction Services,WT-Engineering Review & Acceptance,3rd Party Application Review & Acceptance,300A,Equipment,Expenses,25321
Engineering & Construction Services,WT-Engineering Review & Acceptance,3rd Party Application Review & Acceptance,400A,Service And Rent,Expenses,316053
Engineering & Construction Services,WT-Engineering Review & Acceptance,3rd Party Application Review & Acceptance,510A,Contribution To Reserves/Reserve Funds,Expenses,53905
Engineering & Construction Services,WT-Engineering Review & Acceptance,3rd Party Application Review & Acceptance,700A,Inter-Divisional Charges,Expenses,85787
Engineering & Construction Services,WT-Engineering Review & Acceptance,Development Application Review & Acceptance,100A,Salaries And Benefits,Expenses,7826927
Engineering & Construction Services,WT-Engineering Review & Acceptance,Development Application Review & Acceptance,200A,Materials & Supplies,Expenses,58963
Engineering & Construction Services,WT-Engineering Review & Acceptance,Development Application Review & Acceptance,300A,Equipment,Expenses,38178
Engineering & Construction Services,WT-Engineering Review & Acceptance,Development Application Review & Acceptance,400A,Service And Rent,Expenses,448190
Engineering & Construction Services,WT-Engineering Review & Acceptance,Development Application Review & Acceptance,510A,Contribution To Reserves/Reserve Funds,Expenses,53905
Engineering & Construction Services,WT-Engineering Review & Acceptance,Development Application Review & Acceptance,700A,Inter-Divisional Charges,Expenses,68412
Engineering & Construction Services,WT-Municipal Infrastructure Construction,Construction,100A,Salaries And Benefits,Expenses,23408595
Engineering & Construction Services,WT-Municipal Infrastructure Construction,Construction,200A,Materials & Supplies,Expenses,170983
Engineering & Construction Services,WT-Municipal Infrastructure Construction,Construction,300A,Equipment,Expenses,113222
Engineering & Construction Services,WT-Municipal Infrastructure Construction,Construction,400A,Service And Rent,Expenses,1483112
Engineering & Construction Services,WT-Municipal Infrastructure Construction,Construction,510A,Contribution To Reserves/Reserve Funds,Expenses,107809
Engineering & Construction Services,WT-Municipal Infrastructure Construction,Construction,700A,Inter-Divisional Charges,Expenses,1904522
Engineering & Construction Services,WT-Municipal Infrastructure Construction,Design,100A,Salaries And Benefits,Expenses,17026129
Engineering & Construction Services,WT-Municipal Infrastructure Construction,Design,200A,Materials & Supplies,Expenses,154642
Engineering & Construction Services,WT-Municipal Infrastructure Construction,Design,300A,Equipment,Expenses,270330
Engineering & Construction Services,WT-Municipal Infrastructure Construction,Design,400A,Service And Rent,Expenses,951380
Engineering & Construction Services,WT-Municipal Infrastructure Construction,Design,510A,Contribution To Reserves/Reserve Funds,Expenses,500571
Engineering & Construction Services,WT-Municipal Infrastructure Construction,Design,700A,Inter-Divisional Charges,Expenses,1539716
Exhibition Place,"Conventions, Conferences & Meetings","Conventions, Conferences & Meetings",100A,Salaries And Benefits,Expenses,1000314
Exhibition Place,"Conventions, Conferences & Meetings","Conventions, Conferences & Meetings",200A,Materials & Supplies,Expenses,275710
Exhibition Place,"Conventions, Conferences & Meetings","Conventions, Conferences & Meetings",400A,Service And Rent,Expenses,3530131
Exhibition Place,Exhibition Place Asset Management,Exhibition Place Asset Management,100A,Salaries And Benefits,Expenses,6971773
Exhibition Place,Exhibition Place Asset Management,Exhibition Place Asset Management,200A,Materials & Supplies,Expenses,2005734
Exhibition Place,Exhibition Place Asset Management,Exhibition Place Asset Management,300A,Equipment,Expenses,165840
Exhibition Place,Exhibition Place Asset Management,Exhibition Place Asset Management,400A,Service And Rent,Expenses,4276860
Exhibition Place,Exhibition Place Asset Management,Exhibition Place Asset Management,510A,Contribution To Reserves/Reserve Funds,Expenses,1066852
Exhibition Place,Exhibition Place Asset Management,Exhibition Place Asset Management,650A,Other Expenditures,Expenses,-517432
Exhibition Place,Exhibition Place Parking Access,Exhibition Place Parking Access,100A,Salaries And Benefits,Expenses,1419392
Exhibition Place,Exhibition Place Parking Access,Exhibition Place Parking Access,400A,Service And Rent,Expenses,1137333
Exhibition Place,Exhibition Place Parking Access,Exhibition Place Parking Access,650A,Other Expenditures,Expenses,-39140
Exhibition Place,Exhibitions & Events,Exhibitions & Events,100A,Salaries And Benefits,Expenses,21748763
Exhibition Place,Exhibitions & Events,Exhibitions & Events,200A,Materials & Supplies,Expenses,887000
Exhibition Place,Exhibitions & Events,Exhibitions & Events,300A,Equipment,Expenses,12000
Exhibition Place,Exhibitions & Events,Exhibitions & Events,400A,Service And Rent,Expenses,4125492
Exhibition Place,Exhibitions & Events,Exhibitions & Events,510A,Contribution To Reserves/Reserve Funds,Expenses,972500
