City Manager's Office,HR Organizational & Employee Effectiveness,HR Organizational & Employee Effectiveness,Materials & Supplies,200A,Expenses,"37,233"
City Manager's Office,HR Organizational & Employee Effectiveness,HR Organizational & Employee Effectiveness,Salaries And Benefits,100A,Expenses,"6,586,428"
City Manager's Office,HR Organizational & Employee Effectiveness,HR Organizational & Employee Effectiveness,Service And Rent,400A,Expenses,"1,552,169"
City Manager's Office,HR Organizational & Employee Effectiveness,HR Organizational & Employee Effectiveness,Transfers From Capital,920A,Revenues,"(1,082,956)"
City Manager's Office,HR Safe & Healthy Workplaces,HR Safe & Healthy Workplaces,Contribution To Reserves/Reserve Funds,510A,Expenses,"16,664"
City Manager's Office,HR Safe & Healthy Workplaces,HR Safe & Healthy Workplaces,Equipment,300A,Expenses,"16,809"
City Manager's Office,HR Safe & Healthy Workplaces,HR Safe & Healthy Workplaces,Inter-Divisional Charges,700A,Expenses,"37,742"
City Manager's Office,HR Safe & Healthy Workplaces,HR Safe & Healthy Workplaces,Inter-Divisional Recoveries,750A,Revenues,"(237,688)"
City Manager's Office,HR Safe & Healthy Workplaces,HR Safe & Healthy Workplaces,Materials & Supplies,200A,Expenses,"56,739"
City Manager's Office,HR Safe & Healthy Workplaces,HR Safe & Healthy Workplaces,Salaries And Benefits,100A,Expenses,"10,449,035"
City Manager's Office,HR Safe & Healthy Workplaces,HR Safe & Healthy Workplaces,Service And Rent,400A,Expenses,"677,871"
City Manager's Office,HR Safe & Healthy Workplaces,HR Safe & Healthy Workplaces,Transfers From Capital,920A,Revenues,"(413,479)"
City Planning,City Building & Policy Development,City Building & Policy Development,Contribution To Reserves/Reserve Funds,510A,Expenses,"63,138"
City Planning,City Building & Policy Development,City Building & Policy Development,Equipment,300A,Expenses,"85,998"
City Planning,City Building & Policy Development,City Building & Policy Development,Inter-Divisional Charges,700A,Expenses,"400,931"
City Planning,City Building & Policy Development,City Building & Policy Development,Materials & Supplies,200A,Expenses,"76,061"
City Planning,City Building & Policy Development,City Building & Policy Development,Other Expenditures,650A,Expenses,"317,000"
City Planning,City Building & Policy Development,City Building & Policy Development,Salaries And Benefits,100A,Expenses,"17,063,756"
City Planning,City Building & Policy Development,City Building & Policy Development,Service And Rent,400A,Expenses,"864,930"
City Planning,City Building & Policy Development,City Building & Policy Development,Sundry and Other Revenues,940A,Revenues,"(810,300)"
City Planning,City Building & Policy Development,City Building & Policy Development,Transfers From Capital,920A,Revenues,"(2,372,893)"
City Planning,City Building & Policy Development,City Building & Policy Development,User Fees & Donations,850A,Revenues,"(127,640)"
City Planning,"Development Review, Decision & Implementation","Development Review, Decision & Implementation",Contribution To Reserves/Reserve Funds,510A,Expenses,"18,086"
City Planning,"Development Review, Decision & Implementation","Development Review, Decision & Implementation",Equipment,300A,Expenses,"77,546"
City Planning,"Development Review, Decision & Implementation","Development Review, Decision & Implementation",Inter-Divisional Charges,700A,Expenses,"612,692"
City Planning,"Development Review, Decision & Implementation","Development Review, Decision & Implementation",Materials & Supplies,200A,Expenses,"111,667"
City Planning,"Development Review, Decision & Implementation","Development Review, Decision & Implementation",Other Expenditures,650A,Expenses,"83,700"
City Planning,"Development Review, Decision & Implementation","Development Review, Decision & Implementation",Salaries And Benefits,100A,Expenses,"22,592,547"
City Planning,"Development Review, Decision & Implementation","Development Review, Decision & Implementation",Service And Rent,400A,Expenses,"708,037"
City Planning,"Development Review, Decision & Implementation","Development Review, Decision & Implementation",Sundry and Other Revenues,940A,Revenues,"(88,050)"
City Planning,"Development Review, Decision & Implementation","Development Review, Decision & Implementation",User Fees & Donations,850A,Revenues,"(24,078,338)"
Court Services,Court Case Management,Court Case Management,Contribution To Reserves/Reserve Funds,510A,Expenses,"70,032"
Court Services,Court Case Management,Court Case Management,Equipment,300A,Expenses,"48,671"
Court Services,Court Case Management,Court Case Management,Inter-Divisional Charges,700A,Expenses,"16,096,765"
Court Services,Court Case Management,Court Case Management,Inter-Divisional Recoveries,750A,Revenues,"(5,280,777)"
Court Services,Court Case Management,Court Case Management,Materials & Supplies,200A,Expenses,"106,163"
Court Services,Court Case Management,Court Case Management,Other Expenditures,650A,Expenses,"383,110"
Court Services,Court Case Management,Court Case Management,Salaries And Benefits,100A,Expenses,"12,146,789"
Court Services,Court Case Management,Court Case Management,Service And Rent,400A,Expenses,"6,701,939"
Court Services,Court Case Management,Court Case Management,Sundry and Other Revenues,940A,Revenues,"(47,168,700)"
Court Services,Court Case Management,Court Case Management,User Fees & Donations,850A,Revenues,"(234,059)"
Court Services,CT-Provincial Offences/Licencing Tribunal Dispute Resolution,Hearings,Contribution To Reserves/Reserve Funds,510A,Expenses,"4,219"
Court Services,CT-Provincial Offences/Licencing Tribunal Dispute Resolution,Hearings,Equipment,300A,Expenses,"53,051"
Court Services,CT-Provincial Offences/Licencing Tribunal Dispute Resolution,Hearings,Inter-Divisional Charges,700A,Expenses,"920,405"
Court Services,CT-Provincial Offences/Licencing Tribunal Dispute Resolution,Hearings,Inter-Divisional Recoveries,750A,Revenues,"(874,571)"
Court Services,CT-Provincial Offences/Licencing Tribunal Dispute Resolution,Hearings,Materials & Supplies,200A,Expenses,"44,498"
Court Services,CT-Provincial Offences/Licencing Tribunal Dispute Resolution,Hearings,Other Expenditures,650A,Expenses,"15,670"
Court Services,CT-Provincial Offences/Licencing Tribunal Dispute Resolution,Hearings,Salaries And Benefits,100A,Expenses,"5,823,792"
Court Services,CT-Provincial Offences/Licencing Tribunal Dispute Resolution,Hearings,Service And Rent,400A,Expenses,"671,400"
Court Services,CT-Provincial Offences/Licencing Tribunal Dispute Resolution,Hearings,Sundry and Other Revenues,940A,Revenues,"(63,000)"
Court Services,CT-Provincial Offences/Licencing Tribunal Dispute Resolution,Hearings,User Fees & Donations,850A,Revenues,"(14,102)"
Court Services,CT-Provincial Offences/Licencing Tribunal Dispute Resolution,Interventions,Contribution To Reserves/Reserve Funds,510A,Expenses,"1,688"
Court Services,CT-Provincial Offences/Licencing Tribunal Dispute Resolution,Interventions,Equipment,300A,Expenses,788
Court Services,CT-Provincial Offences/Licencing Tribunal Dispute Resolution,Interventions,Inter-Divisional Charges,700A,Expenses,"472,489"
Court Services,CT-Provincial Offences/Licencing Tribunal Dispute Resolution,Interventions,Inter-Divisional Recoveries,750A,Revenues,"(127,248)"
Court Services,CT-Provincial Offences/Licencing Tribunal Dispute Resolution,Interventions,Materials & Supplies,200A,Expenses,"3,045"
Court Services,CT-Provincial Offences/Licencing Tribunal Dispute Resolution,Interventions,Other Expenditures,650A,Expenses,"6,268"
Court Services,CT-Provincial Offences/Licencing Tribunal Dispute Resolution,Interventions,Salaries And Benefits,100A,Expenses,"344,349"
Court Services,CT-Provincial Offences/Licencing Tribunal Dispute Resolution,Interventions,Service And Rent,400A,Expenses,"130,800"
Court Services,CT-Provincial Offences/Licencing Tribunal Dispute Resolution,Interventions,Sundry and Other Revenues,940A,Revenues,"(25,200)"
Court Services,CT-Provincial Offences/Licencing Tribunal Dispute Resolution,Interventions,User Fees & Donations,850A,Revenues,"(5,639)"
Court Services,Default Fine Collection Management,Default Fine Collection Management,Contribution To Reserves/Reserve Funds,510A,Expenses,"8,438"
Court Services,Default Fine Collection Management,Default Fine Collection Management,Equipment,300A,Expenses,"2,865"
Court Services,Default Fine Collection Management,Default Fine Collection Management,Inter-Divisional Charges,700A,Expenses,"1,943,823"
Court Services,Default Fine Collection Management,Default Fine Collection Management,Inter-Divisional Recoveries,750A,Revenues,"(636,238)"
Court Services,Default Fine Collection Management,Default Fine Collection Management,Materials & Supplies,200A,Expenses,"4,040"
Court Services,Default Fine Collection Management,Default Fine Collection Management,Other Expenditures,650A,Expenses,"1,415,140"
Court Services,Default Fine Collection Management,Default Fine Collection Management,Salaries And Benefits,100A,Expenses,"1,467,609"
Court Services,Default Fine Collection Management,Default Fine Collection Management,Service And Rent,400A,Expenses,"643,251"
Court Services,Default Fine Collection Management,Default Fine Collection Management,Sundry and Other Revenues,940A,Revenues,"(126,000)"
Court Services,Default Fine Collection Management,Default Fine Collection Management,User Fees & Donations,850A,Revenues,"(28,200)"
Economic Development & Culture,EC-Business Services,Business Retention & Expansion,Contribution To Reserves/Reserve Funds,510A,Expenses,"4,856"
Economic Development & Culture,EC-Business Services,Business Retention & Expansion,Equipment,300A,Expenses,"5,550"
Economic Development & Culture,EC-Business Services,Business Retention & Expansion,Inter-Divisional Charges,700A,Expenses,"13,200"
Economic Development & Culture,EC-Business Services,Business Retention & Expansion,Materials & Supplies,200A,Expenses,"11,951"
Economic Development & Culture,EC-Business Services,Business Retention & Expansion,Other Expenditures,650A,Expenses,"125,796"
Economic Development & Culture,EC-Business Services,Business Retention & Expansion,Salaries And Benefits,100A,Expenses,"1,763,146"
Economic Development & Culture,EC-Business Services,Business Retention & Expansion,Service And Rent,400A,Expenses,"63,250"
Economic Development & Culture,EC-Business Services,Entrepreneurship Support,Contribution From Reserves/Reserve Funds,930A,Revenues,"(639,623)"
Economic Development & Culture,EC-Business Services,Entrepreneurship Support,Equipment,300A,Expenses,"4,196"
Economic Development & Culture,EC-Business Services,Entrepreneurship Support,Inter-Divisional Charges,700A,Expenses,"31,521"
Economic Development & Culture,EC-Business Services,Entrepreneurship Support,Materials & Supplies,200A,Expenses,"37,774"
Economic Development & Culture,EC-Business Services,Entrepreneurship Support,Other Expenditures,650A,Expenses,"1,185,820"
Economic Development & Culture,EC-Business Services,Entrepreneurship Support,Provincial Subsidies,805A,Revenues,"(192,500)"
Economic Development & Culture,EC-Business Services,Entrepreneurship Support,Salaries And Benefits,100A,Expenses,"1,489,616"
Economic Development & Culture,EC-Business Services,Entrepreneurship Support,Service And Rent,400A,Expenses,"1,001,526"
Economic Development & Culture,EC-Business Services,Entrepreneurship Support,Sundry and Other Revenues,940A,Revenues,"(2,667,893)"
Economic Development & Culture,EC-Business Services,Entrepreneurship Support,User Fees & Donations,850A,Revenues,"(5,000)"
Economic Development & Culture,EC-Business Services,Filming Activity,Equipment,300A,Expenses,"7,000"
Economic Development & Culture,EC-Business Services,Filming Activity,Inter-Divisional Charges,700A,Expenses,400
Economic Development & Culture,EC-Business Services,Filming Activity,Licences & Permits Revenue,860A,Revenues,"(407,000)"
Economic Development & Culture,EC-Business Services,Filming Activity,Materials & Supplies,200A,Expenses,"30,585"
Economic Development & Culture,EC-Business Services,Filming Activity,Other Expenditures,650A,Expenses,"46,089"
Economic Development & Culture,EC-Business Services,Filming Activity,Salaries And Benefits,100A,Expenses,"933,601"
Economic Development & Culture,EC-Business Services,Filming Activity,Service And Rent,400A,Expenses,"188,208"
Economic Development & Culture,EC-Cultural Services,Arts Programming,Contribution From Reserves/Reserve Funds,930A,Revenues,"(200,000)"
Economic Development & Culture,EC-Cultural Services,Arts Programming,Equipment,300A,Expenses,"11,647"
Economic Development & Culture,EC-Cultural Services,Arts Programming,Inter-Divisional Charges,700A,Expenses,"8,263"
Economic Development & Culture,EC-Cultural Services,Arts Programming,Licences & Permits Revenue,860A,Revenues,"(148,640)"
Economic Development & Culture,EC-Cultural Services,Arts Programming,Materials & Supplies,200A,Expenses,"101,155"
Economic Development & Culture,EC-Cultural Services,Arts Programming,Other Expenditures,650A,Expenses,"365,000"
